Date;Period;T;U;WW
05.12.2022;Вечер;-9;0.7;4
06.12.2022;Ночь;-9.8;0.7;4
06.12.2022;Утро;-9.3;0.7;4
06.12.2022;День;-5.8;0.5;4
06.12.2022;Вечер;-5.6;0.5;4
07.12.2022;Ночь;-7.2;0.5;4
07.12.2022;Утро;-8.4;0.6;4
07.12.2022;День;-8;0.6;4
07.12.2022;Вечер;-9;0.7;5
08.12.2022;Ночь;-8.5;0.8;2
08.12.2022;Утро;-8.7;0.8;2
08.12.2022;День;-6.9;0.8;2
08.12.2022;Вечер;-5.5;0.9;6
09.12.2022;Ночь;-4.5;0.9;6
09.12.2022;Утро;-3.8;0.9;2
09.12.2022;День;-3.8;0.9;2
09.12.2022;Вечер;-4.1;0.9;6
10.12.2022;Ночь;-4;0.9;1
10.12.2022;Утро;-3.4;1;1
10.12.2022;День;-2.8;1;2
10.12.2022;Вечер;-1.9;1;2
11.12.2022;Ночь;-1.3;0.9;2
11.12.2022;Утро;-2.2;0.9;6
11.12.2022;День;-2;0.9;6
11.12.2022;Вечер;-1;1;2
12.12.2022;Ночь;2.1;0.9;3
12.12.2022;Утро;3;0.9;3
12.12.2022;День;2.7;0.9;3
12.12.2022;Вечер;1.8;0.9;3
13.12.2022;Ночь;1.2;0.9;2
13.12.2022;Утро;1.3;0.9;2
13.12.2022;День;-0.3;0.9;6
13.12.2022;Вечер;-1;0.9;2
14.12.2022;Ночь;-4.2;0.9;2
14.12.2022;Утро;-5.7;0.9;2
14.12.2022;День;-4.8;0.9;2
14.12.2022;Вечер;-4.5;0.9;2
15.12.2022;Ночь;-5.8;0.9;2
15.12.2022;Утро;-5.2;0.9;6
15.12.2022;День;-5.5;0.8;4
15.12.2022;Вечер;-6.1;0.9;2
16.12.2022;Ночь;-3.6;0.9;2
16.12.2022;Утро;-3.4;0.8;2
16.12.2022;День;-4.8;0.8;6
16.12.2022;Вечер;-5.9;0.9;6
17.12.2022;Ночь;-5.6;0.8;6
17.12.2022;Утро;-5.8;0.9;2
17.12.2022;День;-5;0.9;2
17.12.2022;Вечер;-5;0.9;2
18.12.2022;Ночь;-5.4;0.9;2
18.12.2022;Утро;-5.8;0.9;2
18.12.2022;День;-5.5;0.9;2
18.12.2022;Вечер;-9.7;0.9;2
19.12.2022;Ночь;-10.1;0.9;2
19.12.2022;Утро;-7.3;0.9;2
19.12.2022;День;-3.4;0.9;2
19.12.2022;Вечер;-2.2;0.9;6
20.12.2022;Ночь;-4.2;0.9;6
20.12.2022;Утро;-7;0.7;4
20.12.2022;День;-7.6;0.8;4
20.12.2022;Вечер;-10.3;0.9;1
21.12.2022;Ночь;-8.9;0.9;6
21.12.2022;Утро;-5.8;0.9;6
21.12.2022;День;-4.3;0.9;6
21.12.2022;Вечер;-2;0.9;3
22.12.2022;Ночь;0.5;0.9;3
22.12.2022;Утро;1;0.9;3
22.12.2022;День;1;0.9;2
22.12.2022;Вечер;1;0.9;1
23.12.2022;Ночь;1;0.9;6
23.12.2022;Утро;1;0.9;1
23.12.2022;День;1.1;1;1
23.12.2022;Вечер;1.4;1;3
24.12.2022;Ночь;1.4;1;6
24.12.2022;Утро;1;1;2
24.12.2022;День;1;0.9;2
24.12.2022;Вечер;0.8;0.9;6
25.12.2022;Ночь;-2;0.8;6
25.12.2022;Утро;-3.5;0.8;6
25.12.2022;День;-3.8;0.8;6
25.12.2022;Вечер;-4;0.8;6
26.12.2022;Ночь;-5;0.8;6
26.12.2022;Утро;-5;0.8;6
26.12.2022;День;-5.8;0.8;6
26.12.2022;Вечер;-5.6;0.8;6
27.12.2022;Ночь;-5.8;0.8;6
27.12.2022;Утро;-6.2;0.8;2
27.12.2022;День;-4.9;0.9;2
27.12.2022;Вечер;-3.3;0.9;2
28.12.2022;Ночь;-2;0.9;2
28.12.2022;Утро;-2;0.9;2
28.12.2022;День;-2;0.9;2
28.12.2022;Вечер;-1.8;0.9;6
29.12.2022;Ночь;-1.5;0.9;6
29.12.2022;Утро;-4.2;0.9;6
29.12.2022;День;-4;0.9;6
29.12.2022;Вечер;-3.5;0.9;6
30.12.2022;Ночь;-2.7;1;2
30.12.2022;Утро;-1;0.9;2
30.12.2022;День;0.6;0.9;2
30.12.2022;Вечер;1;0.9;2
31.12.2022;Ночь;0.5;1;2
31.12.2022;Утро;0.9;0.9;6
31.12.2022;День;1;0.9;6
31.12.2022;Вечер;0.9;0.9;6
01.01.2023;Ночь;1;0.9;6
01.01.2023;Утро;1.3;1;2
01.01.2023;День;2.8;1;2
01.01.2023;Вечер;4.3;1;3
02.01.2023;Ночь;1.7;0.9;3
02.01.2023;Утро;0;0.8;4
02.01.2023;День;-1;0.7;4
02.01.2023;Вечер;-3.4;0.8;4
03.01.2023;Ночь;-3;0.8;4
03.01.2023;Утро;-2;1;2
03.01.2023;День;0.5;0.9;2
03.01.2023;Вечер;2;0.9;3
04.01.2023;Ночь;-1.5;0.9;2
04.01.2023;Утро;-4;0.8;6
04.01.2023;День;-4.1;0.8;6
04.01.2023;Вечер;-3.1;0.9;2
05.01.2023;Ночь;-3.8;0.9;2
05.01.2023;Утро;-5.8;0.8;2
05.01.2023;День;-8.6;0.8;2
05.01.2023;Вечер;-15.4;0.8;5
06.01.2023;Ночь;-22.2;0.8;5
06.01.2023;Утро;-24.2;0.8;4
06.01.2023;День;-21.8;0.7;4
06.01.2023;Вечер;-23.4;0.8;4
07.01.2023;Ночь;-24.6;0.8;4
07.01.2023;Утро;-24.2;0.8;4
07.01.2023;День;-20.8;0.8;4
07.01.2023;Вечер;-21.5;0.8;4
08.01.2023;Ночь;-18.4;0.8;2
08.01.2023;Утро;-17.1;0.8;5
08.01.2023;День;-15.3;0.8;4
08.01.2023;Вечер;-17.9;0.8;4
09.01.2023;Ночь;-17.3;0.8;5
09.01.2023;Утро;-18.6;0.8;6
09.01.2023;День;-18.5;0.8;1
09.01.2023;Вечер;-18.9;0.8;1
10.01.2023;Ночь;-18.7;0.8;2
10.01.2023;Утро;-15.3;0.7;2
10.01.2023;День;-11.5;0.7;2
10.01.2023;Вечер;-11;0.6;4
11.01.2023;Ночь;-11;0.5;4
11.01.2023;Утро;-10.5;0.6;4
11.01.2023;День;-9.6;0.7;2
11.01.2023;Вечер;-9.3;0.7;2
12.01.2023;Ночь;-8.3;0.7;6
12.01.2023;Утро;-8.4;0.7;4
12.01.2023;День;-8;0.7;4
12.01.2023;Вечер;-7;0.7;4
13.01.2023;Ночь;-6.2;0.8;6
13.01.2023;Утро;-6;0.8;6
13.01.2023;День;-5.8;0.9;6
13.01.2023;Вечер;-4.9;0.9;6
14.01.2023;Ночь;-3.5;0.9;6
14.01.2023;Утро;-3;0.9;2
14.01.2023;День;-3;0.9;2
14.01.2023;Вечер;-2;0.8;6
15.01.2023;Ночь;-2;0.8;6
15.01.2023;Утро;-2.4;0.9;2
15.01.2023;День;-1.8;0.8;6
15.01.2023;Вечер;-2.5;0.8;5
16.01.2023;Ночь;-3;0.8;6
16.01.2023;Утро;-3.9;0.8;6
16.01.2023;День;-3.6;0.8;6
16.01.2023;Вечер;-3.3;0.9;6
17.01.2023;Ночь;-2.7;0.9;2
17.01.2023;Утро;-1.7;0.9;2
17.01.2023;День;0.7;0.9;6
17.01.2023;Вечер;1.1;0.8;6
18.01.2023;Ночь;0;0.9;6
18.01.2023;Утро;0;0.9;6
18.01.2023;День;0.6;0.8;6
18.01.2023;Вечер;0.2;0.8;6
19.01.2023;Ночь;1;0.9;2
19.01.2023;Утро;1.7;0.9;2
19.01.2023;День;1.6;0.9;1
19.01.2023;Вечер;1;0.9;3
20.01.2023;Ночь;2.4;0.9;3
20.01.2023;Утро;3;0.8;6
20.01.2023;День;3.8;0.8;6
20.01.2023;Вечер;3;0.8;6
21.01.2023;Ночь;0.8;0.8;4
21.01.2023;Утро;-1.7;0.7;4
21.01.2023;День;-2.3;0.7;4
21.01.2023;Вечер;-3.7;0.7;4
22.01.2023;Ночь;-5.3;0.8;4
22.01.2023;Утро;-4.1;0.8;6
22.01.2023;День;-2.2;0.8;6
22.01.2023;Вечер;-3;0.9;6
23.01.2023;Ночь;-3.3;0.9;6
23.01.2023;Утро;-3.7;0.9;6
23.01.2023;День;-3.4;0.8;6
23.01.2023;Вечер;-3;0.8;6
24.01.2023;Ночь;-3;0.9;6
24.01.2023;Утро;-2.5;0.9;6
24.01.2023;День;-1;0.8;6
24.01.2023;Вечер;-1;0.8;6
25.01.2023;Ночь;-1.7;0.8;6
25.01.2023;Утро;-2;0.8;6
25.01.2023;День;-2;0.8;6
25.01.2023;Вечер;-2.3;0.9;6
26.01.2023;Ночь;-3.7;0.8;6
26.01.2023;Утро;-2.8;0.8;6
26.01.2023;День;-2;0.9;2
26.01.2023;Вечер;-2;0.9;2
27.01.2023;Ночь;-2.9;0.9;2
27.01.2023;Утро;-3;0.9;2
27.01.2023;День;-2.2;0.9;2
27.01.2023;Вечер;-2.4;1;2
28.01.2023;Ночь;-3.2;0.9;2
28.01.2023;Утро;-5;0.9;6
28.01.2023;День;-4;0.9;6
28.01.2023;Вечер;-4;0.9;6
29.01.2023;Ночь;-4;0.8;2
29.01.2023;Утро;-3.6;0.8;6
29.01.2023;День;-2.3;0.7;6
29.01.2023;Вечер;-3;0.8;6
30.01.2023;Ночь;-3;0.9;6
30.01.2023;Утро;-2.7;0.9;2
30.01.2023;День;-1.3;0.9;2
30.01.2023;Вечер;-1.1;0.8;2
31.01.2023;Ночь;-1.8;0.9;2
31.01.2023;Утро;-1.2;0.9;6
31.01.2023;День;0;0.8;6
31.01.2023;Вечер;0;0.9;2
01.02.2023;Ночь;0;0.9;2
01.02.2023;Утро;0;0.9;2
01.02.2023;День;0.2;0.8;6
01.02.2023;Вечер;-0.2;0.8;6
02.02.2023;Ночь;-1.2;0.8;6
02.02.2023;Утро;-1.1;0.8;6
02.02.2023;День;-0.5;0.7;2
02.02.2023;Вечер;-0.5;0.8;2
03.02.2023;Ночь;-1;0.9;2
03.02.2023;Утро;0.2;0.9;2
03.02.2023;День;0.8;0.9;2
03.02.2023;Вечер;-0.8;0.9;2
04.02.2023;Ночь;-1.2;0.9;2
04.02.2023;Утро;-1.7;0.9;6
04.02.2023;День;-0.7;0.8;6
04.02.2023;Вечер;-1.6;0.8;2
05.02.2023;Ночь;-3.2;0.8;2
05.02.2023;Утро;-5;0.9;5
05.02.2023;День;-2.5;0.8;5
05.02.2023;Вечер;-3.1;0.8;2
06.02.2023;Ночь;-5.1;0.8;6
06.02.2023;Утро;-6;0.8;2
06.02.2023;День;-5.8;0.7;6
06.02.2023;Вечер;-6;0.8;6
07.02.2023;Ночь;-6.1;0.8;6
07.02.2023;Утро;-6.4;0.8;6
07.02.2023;День;-6;0.7;6
07.02.2023;Вечер;-6.9;0.8;6
08.02.2023;Ночь;-7;0.8;6
08.02.2023;Утро;-6;0.8;6
08.02.2023;День;-3.3;0.8;4
08.02.2023;Вечер;-3;0.8;2
09.02.2023;Ночь;-3;0.9;2
09.02.2023;Утро;-2.2;0.9;6
09.02.2023;День;-1.1;0.8;6
09.02.2023;Вечер;-1.3;0.8;6
10.02.2023;Ночь;-2.6;0.7;6
10.02.2023;Утро;-3.1;0.7;4
10.02.2023;День;-1.1;0.6;4
10.02.2023;Вечер;-2.1;0.8;6
11.02.2023;Ночь;-2.4;0.8;6
11.02.2023;Утро;-3.4;0.8;6
11.02.2023;День;-2.5;0.8;6
11.02.2023;Вечер;-2.1;0.9;2
12.02.2023;Ночь;-2.4;0.9;2
12.02.2023;Утро;-4.6;0.8;2
12.02.2023;День;-4.7;0.7;6
12.02.2023;Вечер;-6.6;0.8;4
13.02.2023;Ночь;-8.5;0.9;4
13.02.2023;Утро;-4.8;0.9;2
13.02.2023;День;-0.6;0.9;2
13.02.2023;Вечер;0.2;0.9;2
14.02.2023;Ночь;0.2;0.9;2
14.02.2023;Утро;0;0.9;2
14.02.2023;День;0.5;0.8;2
14.02.2023;Вечер;-1.1;0.8;2
15.02.2023;Ночь;-2.8;0.8;2
15.02.2023;Утро;-3.7;0.7;2
15.02.2023;День;-3.2;0.7;2
15.02.2023;Вечер;-4;0.7;6
16.02.2023;Ночь;-5.3;0.8;2
16.02.2023;Утро;-5.6;0.8;2
16.02.2023;День;-5;0.7;6
16.02.2023;Вечер;-7.9;0.9;2
17.02.2023;Ночь;-7.5;0.8;2
17.02.2023;Утро;-6.5;0.8;6
17.02.2023;День;-5;0.7;6
17.02.2023;Вечер;-6.5;0.8;4
18.02.2023;Ночь;-8.7;0.8;4
18.02.2023;Утро;-8.5;0.8;2
18.02.2023;День;-5.6;0.7;6
18.02.2023;Вечер;-6;0.8;6
19.02.2023;Ночь;-7.1;0.8;2
19.02.2023;Утро;-7.6;0.8;2
19.02.2023;День;-6.8;0.9;2
19.02.2023;Вечер;-7;0.9;2
20.02.2023;Ночь;-8.3;0.9;2
20.02.2023;Утро;-7.8;0.8;2
20.02.2023;День;-7.2;0.7;2
20.02.2023;Вечер;-11.4;0.9;2
21.02.2023;Ночь;-17.3;0.8;1
21.02.2023;Утро;-16.9;0.8;5
21.02.2023;День;-11.6;0.7;4
21.02.2023;Вечер;-13.3;0.8;2
22.02.2023;Ночь;-16.5;0.8;5
22.02.2023;Утро;-16.3;0.7;5
22.02.2023;День;-12.2;0.7;5
22.02.2023;Вечер;-12.3;0.7;4
23.02.2023;Ночь;-15.3;0.8;4
23.02.2023;Утро;-13.8;0.8;4
23.02.2023;День;-8.3;0.6;4
23.02.2023;Вечер;-9.6;0.7;4
24.02.2023;Ночь;-9.6;0.7;4
24.02.2023;Утро;-8.1;0.8;2
24.02.2023;День;-5;0.8;2
24.02.2023;Вечер;-4.3;0.9;2
25.02.2023;Ночь;-3;0.9;2
25.02.2023;Утро;-0.6;0.9;2
25.02.2023;День;1.9;0.9;6
25.02.2023;Вечер;1.4;0.9;6
26.02.2023;Ночь;0.6;1;2
26.02.2023;Утро;0.9;0.9;2
26.02.2023;День;-0.1;0.8;2
26.02.2023;Вечер;-2.5;0.8;2
27.02.2023;Ночь;-3.7;0.8;2
27.02.2023;Утро;-3.8;0.8;2
27.02.2023;День;-3.9;0.8;2
27.02.2023;Вечер;-5.7;0.8;4
28.02.2023;Ночь;-9.5;0.9;5
28.02.2023;Утро;-6.8;0.8;6
28.02.2023;День;-3;0.8;6
28.02.2023;Вечер;-2.4;0.8;2
01.03.2023;Ночь;-6.5;0.7;4
01.03.2023;Утро;-6.2;0.7;4
01.03.2023;День;-3.2;0.6;6
01.03.2023;Вечер;-4.1;0.7;2
02.03.2023;Ночь;-4.8;0.9;5
02.03.2023;Утро;-4.2;0.7;2
02.03.2023;День;-3;0.7;6
02.03.2023;Вечер;-2.2;0.8;6
03.03.2023;Ночь;-1.6;0.9;2
03.03.2023;Утро;-0.8;0.9;2
03.03.2023;День;0.2;0.8;2
03.03.2023;Вечер;-1;0.8;4
04.03.2023;Ночь;-2.9;0.9;6
04.03.2023;Утро;-1.9;0.9;6
04.03.2023;День;-0.6;0.9;2
04.03.2023;Вечер;-1.1;1;2
05.03.2023;Ночь;-2.6;0.9;2
05.03.2023;Утро;-2.5;0.9;2
05.03.2023;День;-2;0.8;6
05.03.2023;Вечер;-2.8;0.9;2
06.03.2023;Ночь;-4;0.9;2
06.03.2023;Утро;-3.3;0.9;2
06.03.2023;День;-2.3;0.8;2
06.03.2023;Вечер;-4.1;0.9;5
07.03.2023;Ночь;-4.8;0.8;4
07.03.2023;Утро;-4.1;0.8;5
07.03.2023;День;-0.8;0.6;5
07.03.2023;Вечер;-3.3;0.8;4
08.03.2023;Ночь;-9.9;0.9;1
08.03.2023;Утро;-6.5;0.9;1
08.03.2023;День;-2.1;0.8;2
08.03.2023;Вечер;-0.7;0.9;2
09.03.2023;Ночь;-2.6;0.8;5
09.03.2023;Утро;-2.9;0.7;4
09.03.2023;День;-1.8;0.7;4
09.03.2023;Вечер;-4.7;0.8;1
10.03.2023;Ночь;-6.2;0.8;4
10.03.2023;Утро;-6.5;0.7;2
10.03.2023;День;-4.6;0.6;2
10.03.2023;Вечер;-6.6;0.7;4
11.03.2023;Ночь;-8.4;0.8;4
11.03.2023;Утро;-6.1;0.8;2
11.03.2023;День;-4.1;0.8;5
11.03.2023;Вечер;-1.7;0.9;6
12.03.2023;Ночь;1.5;0.9;2
12.03.2023;Утро;4.2;1;3
12.03.2023;День;0.5;0.9;2
12.03.2023;Вечер;-4.2;0.8;2
13.03.2023;Ночь;-5.5;0.8;4
13.03.2023;Утро;-5.1;0.8;4
13.03.2023;День;-3;0.8;2
13.03.2023;Вечер;-4.3;0.8;4
14.03.2023;Ночь;-3.2;0.8;2
14.03.2023;Утро;1.2;0.8;2
14.03.2023;День;4.4;0.7;6
14.03.2023;Вечер;4.9;0.6;4
15.03.2023;Ночь;4.2;0.6;4
15.03.2023;Утро;4.9;0.6;4
15.03.2023;День;6.6;0.6;4
15.03.2023;Вечер;4.3;0.7;4
16.03.2023;Ночь;2.4;0.8;6
16.03.2023;Утро;2.1;0.9;2
16.03.2023;День;2;0.9;2
16.03.2023;Вечер;1.3;0.9;6
17.03.2023;Ночь;0.6;0.8;4
17.03.2023;Утро;1.2;0.6;4
17.03.2023;День;3.5;0.3;4
17.03.2023;Вечер;-0.6;0.5;4
18.03.2023;Ночь;-4.8;0.6;4
18.03.2023;Утро;-1.8;0.6;4
18.03.2023;День;3.2;0.3;4
18.03.2023;Вечер;-1.7;0.5;4
19.03.2023;Ночь;-5.1;0.7;4
19.03.2023;Утро;-1.8;0.6;4
19.03.2023;День;3.4;0.5;4
19.03.2023;Вечер;-0.6;0.7;4
20.03.2023;Ночь;-2.9;0.8;4
20.03.2023;Утро;0.3;0.6;4
20.03.2023;День;6.8;0.3;4
20.03.2023;Вечер;4.3;0.6;4
21.03.2023;Ночь;1.6;0.7;4
21.03.2023;Утро;2.5;0.8;3
21.03.2023;День;6.9;0.6;4
21.03.2023;Вечер;4.5;0.8;6
22.03.2023;Ночь;2.9;0.9;6
22.03.2023;Утро;2;0.8;6
22.03.2023;День;4.9;0.7;6
22.03.2023;Вечер;3.6;0.7;5
23.03.2023;Ночь;4;0.7;6
23.03.2023;Утро;6.7;0.7;4
23.03.2023;День;10.6;0.5;4
23.03.2023;Вечер;8.7;0.6;4
24.03.2023;Ночь;7.3;0.8;4
24.03.2023;Утро;6.3;0.9;3
24.03.2023;День;7.5;0.8;5
24.03.2023;Вечер;5.4;0.8;4
25.03.2023;Ночь;4.6;0.9;4
25.03.2023;Утро;7;0.9;3
25.03.2023;День;8.7;0.9;6
25.03.2023;Вечер;7.4;0.9;1
26.03.2023;Ночь;4.1;1;1
26.03.2023;Утро;4.2;1;1
26.03.2023;День;6.4;0.9;3
26.03.2023;Вечер;5.6;1;2
27.03.2023;Ночь;3.2;1;1
27.03.2023;Утро;3.6;1;6
27.03.2023;День;6.5;0.8;6
27.03.2023;Вечер;4.9;0.9;6
28.03.2023;Ночь;1.4;1;1
28.03.2023;Утро;3.7;0.9;1
28.03.2023;День;8.2;0.7;5
28.03.2023;Вечер;5.1;0.8;4
29.03.2023;Ночь;3.2;0.9;4
29.03.2023;Утро;6.3;0.8;4
29.03.2023;День;7;0.9;3
29.03.2023;Вечер;7;0.9;6
30.03.2023;Ночь;6;0.9;6
30.03.2023;Утро;4.1;0.9;5
30.03.2023;День;1.6;0.9;6
30.03.2023;Вечер;0.1;0.9;6
31.03.2023;Ночь;-1.3;0.8;6
31.03.2023;Утро;-0.1;0.8;6
31.03.2023;День;3.4;0.7;6
31.03.2023;Вечер;1.2;0.9;2
01.04.2023;Ночь;0.1;1;2
01.04.2023;Утро;2.1;0.9;5
01.04.2023;День;7.5;0.6;5
01.04.2023;Вечер;6;0.8;6
02.04.2023;Ночь;6.1;0.9;6
02.04.2023;Утро;7.2;0.8;6
02.04.2023;День;9.2;0.7;6
02.04.2023;Вечер;8.7;0.8;3
03.04.2023;Ночь;6.8;0.9;3
03.04.2023;Утро;8.7;0.8;4
03.04.2023;День;11.7;0.6;4
03.04.2023;Вечер;8.5;0.9;3
04.04.2023;Ночь;6.2;1;1
04.04.2023;Утро;7.7;0.9;4
04.04.2023;День;11.8;0.7;4
04.04.2023;Вечер;9.1;0.8;4
05.04.2023;Ночь;3.8;0.9;1
05.04.2023;Утро;4.1;0.9;6
05.04.2023;День;8.4;0.7;4
05.04.2023;Вечер;7.1;0.8;4
06.04.2023;Ночь;2.6;0.9;4
06.04.2023;Утро;6.9;0.7;4
06.04.2023;День;12.7;0.4;4
06.04.2023;Вечер;7.3;0.4;4
07.04.2023;Ночь;0.3;0.7;4
07.04.2023;Утро;5.5;0.5;4
07.04.2023;День;10.1;0.4;4
07.04.2023;Вечер;4.8;0.6;4
08.04.2023;Ночь;-0.5;0.7;4
08.04.2023;Утро;6.2;0.5;4
08.04.2023;День;11.8;0.4;4
08.04.2023;Вечер;7.1;0.6;4
09.04.2023;Ночь;1.1;0.8;4
09.04.2023;Утро;9;0.6;4
09.04.2023;День;12.8;0.4;5
09.04.2023;Вечер;8.6;0.6;4
10.04.2023;Ночь;6.4;0.8;4
10.04.2023;Утро;11.5;0.5;4
10.04.2023;День;9.9;0.7;4
10.04.2023;Вечер;6.9;0.8;4
11.04.2023;Ночь;5.9;0.9;1
11.04.2023;Утро;9.3;0.7;4
11.04.2023;День;14.8;0.4;4
11.04.2023;Вечер;8.6;0.7;4
12.04.2023;Ночь;3.6;0.9;4
12.04.2023;Утро;12.1;0.5;4
12.04.2023;День;16.6;0.3;4
12.04.2023;Вечер;11.5;0.4;4
13.04.2023;Ночь;5.9;0.6;4
13.04.2023;Утро;12.8;0.4;4
13.04.2023;День;15.7;0.3;4
13.04.2023;Вечер;10;0.4;4
14.04.2023;Ночь;2.8;0.5;4
14.04.2023;Утро;3.2;0.4;4
14.04.2023;День;7.9;0.2;4
14.04.2023;Вечер;4.3;0.3;4
15.04.2023;Ночь;-0.2;0.4;4
15.04.2023;Утро;2.2;0.3;4
15.04.2023;День;8.2;0.2;4
15.04.2023;Вечер;4.5;0.4;4
16.04.2023;Ночь;0.8;0.5;4
16.04.2023;Утро;7.2;0.3;4
16.04.2023;День;12.2;0.2;4
16.04.2023;Вечер;8.4;0.3;4
17.04.2023;Ночь;5.6;0.5;4
17.04.2023;Утро;9.3;0.4;4
17.04.2023;День;13.4;0.3;4
17.04.2023;Вечер;11.2;0.4;4
18.04.2023;Ночь;8.5;0.6;4
18.04.2023;Утро;10.5;0.5;4
18.04.2023;День;12.8;0.5;4
18.04.2023;Вечер;10.5;0.5;4
19.04.2023;Ночь;7.7;0.5;4
19.04.2023;Утро;11.1;0.4;4
19.04.2023;День;15.4;0.3;4
19.04.2023;Вечер;12.1;0.3;4
20.04.2023;Ночь;5.8;0.5;4
20.04.2023;Утро;12.2;0.4;4
20.04.2023;День;15.7;0.3;4
20.04.2023;Вечер;11.8;0.3;4
21.04.2023;Ночь;5.9;0.5;4
21.04.2023;Утро;11.5;0.3;4
21.04.2023;День;15.1;0.3;4
21.04.2023;Вечер;11.3;0.4;4
22.04.2023;Ночь;6.9;0.6;4
22.04.2023;Утро;11.4;0.5;4
22.04.2023;День;14.6;0.3;4
22.04.2023;Вечер;11.8;0.4;4
23.04.2023;Ночь;5.9;0.7;4
23.04.2023;Утро;13.2;0.4;4
23.04.2023;День;17.9;0.3;4
23.04.2023;Вечер;13.7;0.4;4
24.04.2023;Ночь;7.8;0.6;4
24.04.2023;Утро;16.1;0.4;4
24.04.2023;День;19.6;0.3;4
24.04.2023;Вечер;16.9;0.3;4
25.04.2023;Ночь;12.2;0.4;4
25.04.2023;Утро;16.4;0.4;4
25.04.2023;День;18.3;0.4;4
25.04.2023;Вечер;14.9;0.5;4
26.04.2023;Ночь;10.6;0.9;3
26.04.2023;Утро;10.7;0.9;3
26.04.2023;День;13.8;0.7;4
26.04.2023;Вечер;12.4;0.7;4
27.04.2023;Ночь;7.5;0.8;4
27.04.2023;Утро;16.1;0.5;4
27.04.2023;День;18.8;0.4;4
27.04.2023;Вечер;15.7;0.5;4
28.04.2023;Ночь;9.8;0.8;4
28.04.2023;Утро;13.4;0.8;3
28.04.2023;День;11.6;0.9;6
28.04.2023;Вечер;6.6;0.9;3
29.04.2023;Ночь;4;0.9;3
29.04.2023;Утро;5.5;0.8;6
29.04.2023;День;11.2;0.4;4
29.04.2023;Вечер;8.7;0.5;4
30.04.2023;Ночь;2.3;0.9;4
30.04.2023;Утро;9.3;0.6;4
30.04.2023;День;10.8;0.5;4
30.04.2023;Вечер;7.1;0.8;3
01.05.2023;Ночь;6.1;0.9;6
01.05.2023;Утро;8.1;0.8;5
01.05.2023;День;6.8;0.8;3
01.05.2023;Вечер;5.6;0.7;4
02.05.2023;Ночь;1.2;0.9;4
02.05.2023;Утро;9.2;0.5;4
02.05.2023;День;14.3;0.3;4
02.05.2023;Вечер;12;0.4;4
03.05.2023;Ночь;9.7;0.5;4
03.05.2023;Утро;10.6;0.6;4
03.05.2023;День;13.8;0.5;5
03.05.2023;Вечер;10.3;0.5;5
04.05.2023;Ночь;3.8;0.7;4
04.05.2023;Утро;9.9;0.5;4
04.05.2023;День;12.8;0.3;4
04.05.2023;Вечер;10.6;0.4;4
05.05.2023;Ночь;4.8;0.7;4
05.05.2023;Утро;4.7;0.7;6
05.05.2023;День;5.8;0.5;4
05.05.2023;Вечер;4.3;0.4;4
06.05.2023;Ночь;-0.5;0.7;4
06.05.2023;Утро;2.4;0.6;6
06.05.2023;День;5.1;0.4;4
06.05.2023;Вечер;2.5;0.6;4
07.05.2023;Ночь;-1;0.8;4
07.05.2023;Утро;4.4;0.5;4
07.05.2023;День;7.7;0.3;5
07.05.2023;Вечер;5.7;0.4;4
08.05.2023;Ночь;0.5;0.7;4
08.05.2023;Утро;7.8;0.4;4
08.05.2023;День;9.8;0.3;4
08.05.2023;Вечер;7.9;0.4;4
09.05.2023;Ночь;1.2;0.7;4
09.05.2023;Утро;10.4;0.3;4
09.05.2023;День;13.2;0.2;4
09.05.2023;Вечер;9.8;0.4;4
10.05.2023;Ночь;6.7;0.5;4
10.05.2023;Утро;12.2;0.4;4
10.05.2023;День;15.8;0.3;4
10.05.2023;Вечер;14;0.4;4
11.05.2023;Ночь;10.1;0.6;4
11.05.2023;Утро;14.9;0.4;4
11.05.2023;День;16.3;0.4;4
11.05.2023;Вечер;14.7;0.5;4
12.05.2023;Ночь;10.1;0.7;4
12.05.2023;Утро;17.5;0.4;4
12.05.2023;День;20.9;0.3;4
12.05.2023;Вечер;17.2;0.3;4
13.05.2023;Ночь;11.1;0.5;4
13.05.2023;Утро;18.1;0.3;4
13.05.2023;День;21.9;0.3;4
13.05.2023;Вечер;18.1;0.4;4
14.05.2023;Ночь;10.7;0.6;4
14.05.2023;Утро;14;0.5;4
14.05.2023;День;15.8;0.4;4
14.05.2023;Вечер;12.4;0.5;4
15.05.2023;Ночь;7.1;0.8;4
15.05.2023;Утро;14.9;0.5;4
15.05.2023;День;18.9;0.3;4
15.05.2023;Вечер;16;0.4;4
16.05.2023;Ночь;7.9;0.8;4
16.05.2023;Утро;17.1;0.4;4
16.05.2023;День;20.1;0.3;4
16.05.2023;Вечер;16.2;0.5;4
17.05.2023;Ночь;10.5;0.7;4
17.05.2023;Утро;19.5;0.4;4
17.05.2023;День;22.9;0.3;4
17.05.2023;Вечер;19.3;0.4;4
18.05.2023;Ночь;11.5;0.8;4
18.05.2023;Утро;21.9;0.4;4
18.05.2023;День;23.5;0.4;4
18.05.2023;Вечер;17.3;0.7;4
19.05.2023;Ночь;12.2;0.9;3
19.05.2023;Утро;12.4;0.7;4
19.05.2023;День;16.5;0.4;4
19.05.2023;Вечер;12.5;0.5;4
20.05.2023;Ночь;9.5;0.7;6
